Symbol,Date,Close,Open,Bid,Ask,Last,Volume,AvgVolume,VolumeFirstMinute
MNSO,2021-01-07 16:42:00,29.0,28.61,28.54,28.54,28.54,12,35.0,65
MNSO,2021-01-07 16:43:00,29.0,28.61,28.54,28.54,28.54,,35.0,65
MNSO,2021-01-07 16:44:00,29.0,28.61,28.55,28.55,28.55,30,35.0,65
MNSO,2021-01-07 16:45:00,29.0,28.61,28.5,28.5,28.5,41,35.0,65
MNSO,2021-01-07 16:46:00,29.0,28.61,28.35,28.35,28.35,6,35.0,65
MNSO,2021-01-07 16:47:00,29.0,28.61,28.39,28.39,28.39,11,35.0,65
MNSO,2021-01-07 16:48:00,29.0,28.61,28.38,28.38,28.38,2,35.0,65
MNSO,2021-01-07 16:49:00,29.0,28.61,28.39,28.39,28.39,25,35.0,65
MNSO,2021-01-07 16:50:00,29.0,28.61,28.36,28.36,28.36,107,35.0,65
MNSO,2021-01-07 16:51:00,29.0,28.61,28.37,28.37,28.37,32,35.0,65
