Symbol,Date,Close,Open,Bid,Ask,Last,Volume,AvgVolume,VolumeFirstMinute
QRTEP,2021-01-13 15:45:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:46:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:47:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:48:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:49:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:50:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:51:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:52:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:53:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:54:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 15:55:00,99.7,99.9,99.81,99.81,99.81,9,1.28,
QRTEP,2021-01-13 15:56:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 15:57:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 15:58:00,99.7,99.9,99.81,99.81,99.81,,1.28,
QRTEP,2021-01-13 15:59:00,99.7,99.9,99.7,99.7,99.7,2,1.28,
QRTEP,2021-01-13 16:00:00,99.7,99.9,99.7,99.7,99.7,,1.28,
QRTEP,2021-01-13 16:01:00,99.7,99.9,99.7,99.7,99.7,,1.28,
QRTEP,2021-01-13 16:02:00,99.7,99.9,99.66,99.66,99.66,1,1.28,
QRTEP,2021-01-13 16:03:00,99.7,99.9,99.66,99.66,99.66,,1.28,
QRTEP,2021-01-13 16:04:00,99.7,99.9,99.68,99.68,99.68,3,1.28,
QRTEP,2021-01-13 16:05:00,99.7,99.9,99.68,99.68,99.68,,1.28,
QRTEP,2021-01-13 16:06:00,99.7,99.9,99.66,99.66,99.66,1,1.28,
QRTEP,2021-01-13 16:07:00,99.7,99.9,99.65,99.65,99.65,5,1.28,
QRTEP,2021-01-13 16:08:00,99.7,99.9,99.64,99.64,99.64,2,1.28,
QRTEP,2021-01-13 16:09:00,99.7,99.9,99.63,99.63,99.63,,1.28,
QRTEP,2021-01-13 16:10:00,99.7,99.9,99.63,99.63,99.63,,1.28,
QRTEP,2021-01-13 16:11:00,99.7,99.9,99.63,99.63,99.63,,1.28,
QRTEP,2021-01-13 16:12:00,99.7,99.9,99.63,99.63,99.63,,1.28,
QRTEP,2021-01-13 16:13:00,99.7,99.9,99.63,99.63,99.63,,1.28,
QRTEP,2021-01-13 16:14:00,99.7,99.9,99.78,99.78,99.78,6,1.28,
QRTEP,2021-01-13 16:15:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:16:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:17:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:18:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:19:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:20:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:21:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:22:00,99.7,99.9,99.93,99.93,99.93,1,1.28,
QRTEP,2021-01-13 16:23:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 16:24:00,99.7,99.9,99.78,99.78,99.78,1,1.28,
QRTEP,2021-01-13 16:25:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:26:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:27:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:28:00,99.7,99.9,99.78,99.78,99.78,,1.28,
QRTEP,2021-01-13 16:29:00,99.7,99.9,99.85,99.85,99.85,2,1.28,
QRTEP,2021-01-13 16:30:00,99.7,99.9,99.85,99.85,99.85,,1.28,
QRTEP,2021-01-13 16:31:00,99.7,99.9,99.93,99.93,99.93,1,1.28,
QRTEP,2021-01-13 16:32:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 16:33:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 16:34:00,99.7,99.9,99.93,99.93,99.93,,1.28,
QRTEP,2021-01-13 16:35:00,99.7,99.9,99.67,99.67,99.67,6,1.28,
QRTEP,2021-01-13 16:36:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 16:37:00,99.7,99.9,99.67,99.67,99.67,,1.28,
QRTEP,2021-01-13 16:38:00,99.7,99.9,99.67,99.67,99.67,,1.28,
