Financial Instrument,Volume ($),Shortable,Average Volume,Bid,Ask,Average Volume ($),
PAAS,SMART,USD,2650.0,NoMD,2226700.0,26.01,28.00,59007550.00,
BFAM,SMART,USD,,,405400.0,135.50,156.20,,
SIG,SMART,USD,,,854000.0,63.50,75.00,,
EWBC,SMART,USD,,,773400.0,74.10,78.52,,
MPLX,SMART,USD,,,2074900.0,28.11,28.63,,
VMEO,SMART,USD,,,1794800.0,30.00,33.75,,
BCE,SMART,USD,,,1144200.0,49.00,60.00,,
GT,SMART,USD,,,3518100.0,16.30,16.57,,
SWCH,SMART,USD,,,2437600.0,23.10,24.68,,
EVBG,SMART,USD,,,401900.0,100.00,,,
AIZ,SMART,USD,,,353000.0,,,,
TW,SMART,USD,,,659300.0,84.98,,,
RACE,SMART,USD,,,256900.0,226.22,226.44,,
IAA,SMART,USD,,,1073300.0,52.33,58.00,,
FLEX,SMART,USD,,,3170300.0,17.60,18.47,,
RARE,SMART,USD,,,622500.0,,100.00,,
JCOM,SMART,USD,,,428700.0,,,,
BYSI,SMART,USD,,,2641800.0,21.75,22.32,,
CAKE,SMART,USD,,,1297100.0,42.00,47.00,,
PEN,SMART,USD,,,222200.0,,,,
FDS,SMART,USD,,,154600.0,358.60,377.73,,
WBT,SMART,USD,,,2441300.0,23.11,23.61,,
RPD,SMART,USD,,,500000.0,72.03,,,
AZPN,SMART,USD,,,445700.0,70.00,159.75,,
SWN,SMART,USD,1308.0,NoMD,12978700.00,4.29,4.47,56587132.00,
CM,SMART,USD,,,475000.0,,120.68,,
BF B,SMART,USD,,,814200.0,67.60,74.83,,
SM,SMART,USD,8950.0,NoMD,3145900.0,17.78,18.26,56311610.00,
PLCE,SMART,USD,,,546400.0,104.05,,,
SCI,SMART,USD,,,862400.0,64.34,66.78,,
CCEP,SMART,USD,,,930400.0,60.10,60.34,,
SAIA,SMART,USD,,,228700.0,,,,
GLBE,SMART,USD,,,798900.0,70.05,71.00,,
MUR,SMART,USD,,,2575700.0,20.96,22.34,,
IONS,SMART,USD,,,1407300.0,38.54,40.10,,
SHLS,SMART,USD,,,1684900.0,25.92,33.56,,
DLO,SMART,USD,,,1107600.0,50.50,55.00,,
AER,SMART,USD,,,999100.0,50.30,60.10,,
SLM,SMART,USD,,,2948700.0,18.49,18.81,,
BPMC,SMART,USD,,,585000.0,59.50,122.13,,
AZEK,SMART,USD,,,1342000.0,39.06,42.71,,
AUY,SMART,USD,870.0,NoMD,12667900.00,4.31,4.37,55105365.00,
ARES,SMART,USD,,,739700.0,60.00,87.00,,
BERY,SMART,USD,,,841000.0,64.60,66.60,,
RS,SMART,USD,,,350100.0,152.77,161.82,,
TNDM,SMART,USD,,,512700.0,96.18,114.60,,
AUPH,SMART,USD,,,3620700.0,14.50,15.00,,
ARWR,SMART,USD,,,906600.0,57.11,64.00,,
PBCT,SMART,USD,,,3352100.0,15.86,16.81,,
BCRX,SMART,USD,,,3393900.0,15.95,16.48,,
OLED,SMART,USD,,,279300.0,191.00,201.55,,
EVR,SMART,USD,,,397500.0,133.20,141.30,,
LEVI,SMART,USD,,,1950100.0,27.26,28.79,,
LSCC,SMART,USD,,,926600.0,49.50,63.37,,
CSIQ,SMART,USD,,,1414800.0,38.38,40.00,,
STAA,SMART,USD,,,390800.0,120.00,146.86,,
GRWG,SMART,USD,64379.0,NoMD,1687600.0,32.21,32.79,54323843.00,
SFM,SMART,USD,9684.0,NoMD,2241400.0,24.20,25.00,54264294.00,
MAT,SMART,USD,,,2475400.0,21.51,22.50,,
BLDP,SMART,USD,1571.0,NoMD,3442700.0,15.26,15.75,54084817.00,
AVXL,SMART,USD,,,2759300.0,19.28,24.50,,
EAT,SMART,USD,,,1012000.0,52.75,54.50,,
BRO,SMART,USD,,,966000.0,53.00,60.00,,
SPT,SMART,USD,,,526100.0,97.22,107.85,,
BE,SMART,USD,,,2526300.0,20.78,21.66,,
IBKR,SMART,USD,,,848300.0,63.07,63.39,,
WSC,SMART,USD,,,1934000.0,26.00,,,
CPE,SMART,USD,12004.0,NoMD,1780600.0,30.00,30.25,53435806.00,
ARW,SMART,USD,,,458400.0,,123.60,,
PD,SMART,USD,,,1319200.0,38.58,42.17,,
LAC,SMART,USD,500520.0,NoMD,3084600.0,17.01,17.29,53055119.00,
MMP,SMART,USD,,,1092400.0,46.46,49.60,,
IPGP,SMART,USD,,,311400.0,163.56,174.44,,
ALC,SMART,USD,,,750500.0,70.70,70.79,,
AG,SMART,USD,,,4115900.0,12.51,12.94,,
MANH,SMART,USD,,,332500.0,152.77,161.82,,
UNM,SMART,USD,,,1923500.0,25.93,27.81,,
CGNX,SMART,USD,,,631700.0,80.00,99.96,,
NVRO,SMART,USD,,,506700.0,95.95,107.87,,
INSP,SMART,USD,,,273200.0,181.71,194.78,,
SEAS,SMART,USD,,,971100.0,42.00,55.00,,
FLGC,SMART,USD,121326.0,,3083800.0,16.51,16.98,51252756.00,
RETA,SMART,USD,,,481300.0,95.00,108.30,,
CNK,SMART,USD,59327.0,,3508500.0,14.44,14.45,50767995.00,
AMED,SMART,USD,,,281000.0,18.00,269.95,,
ENV,SMART,USD,,,653800.0,75.23,79.70,,
DOCN,SMART,USD,,,945600.0,53.50,57.00,,
ZG,SMART,USD,,,506200.0,95.00,102.60,,
PRGO,SMART,USD,45287.0,,1217500.0,40.99,41.13,50124475.00,
TWST,SMART,USD,,,497900.0,95.00,122.00,,
ANY,SMART,USD,75650.0,,11728300.00,4.25,4.28,49845275.00,
L,SMART,USD,,,895300.0,54.92,57.48,,
TREE,SMART,USD,,,287300.0,166.25,175.55,,
NCR,SMART,USD,,,1144500.0,39.21,47.63,,
REGI,SMART,USD,,,917900.0,54.00,56.13,,
LESL,SMART,USD,,,2050100.0,24.00,27.63,,
G,SMART,USD,,,938400.0,50.35,52.74,,
HAE,SMART,USD,,,797300.0,58.58,63.40,,
NDSN,SMART,USD,,,212900.0,215.08,241.76,,
WLK,SMART,USD,,,572800.0,,91.95,,
PGNY,SMART,USD,,,1050100.0,46.13,59.07,,
OMI,SMART,USD,,,1250800.0,37.22,39.21,,
PCTY,SMART,USD,,,192800.0,241.21,258.42,,
UGI,SMART,USD,,,1003100.0,18.20,50.00,,
ARVN,SMART,USD,,,527400.0,65.55,92.34,,
XRX,SMART,USD,,,2008700.0,23.67,24.48,,
APP,SMART,USD,,,847200.0,53.32,78.00,,
CNHI,SMART,USD,1712.0,,2793900.0,17.11,17.14,47831568.00,
DNUT,SMART,USD,,,3174700.0,14.97,15.15,,
JBL,SMART,USD,,,786700.0,58.58,61.50,,
HL,SMART,USD,19003.0,,7735300.0,6.14,6.94,47417389.00,
VRNS,SMART,USD,,,786600.0,34.70,61.47,,
SLAB,SMART,USD,,,298100.0,151.60,160.00,,
HRB,SMART,USD,,,1836900.0,25.30,25.97,,
FRPT,SMART,USD,,,357800.0,122.58,171.00,,
AACIU,SMART,USD,,,4794100.0,,9.85,,
TDC,SMART,USD,,,851600.0,55.00,56.90,,
R,SMART,USD,,,591100.0,76.95,80.45,,
LSTR,SMART,USD,,,289700.0,157.35,166.65,,
ROL,SMART,USD,,,1262100.0,35.65,39.15,,
UONE,SMART,USD,,,6638400.0,6.91,7.15,,
WGO,SMART,USD,,,636600.0,71.21,76.08,,
CACI,SMART,USD,,,185100.0,,,,
INO,SMART,USD,3672.0,,5068000.0,9.26,9.30,46524240.00,
BLIN,SMART,USD,,,9914500.0,4.69,4.99,,
AMG,SMART,USD,,,274700.0,,,,
APMIU,SMART,USD,,,4716700.0,9.79,9.90,,
FCNCA,SMART,USD,,,54200.0,821.28,893.59,,
PZZA,SMART,USD,,,362400.0,122.90,131.63,,
COTY,SMART,USD,,,5599300.0,8.20,8.40,,
XM,SMART,USD,,,1054700.0,38.00,45.25,,
TTC,SMART,USD,,,405400.0,95.00,,,
CBRL,SMART,USD,,,336400.0,,,,
JHG,SMART,USD,,,1077700.0,42.09,43.96,,
TELL,SMART,USD,28987.0,NoMD,16014900.00,2.82,2.87,45962763.00,
GEVO,SMART,USD,18122.0,NoMD,8604400.0,5.30,5.33,45861452.00,
SGOC,SMART,USD,2710.0,NoMD,8458100.0,5.34,5.50,45842902.00,
NXST,SMART,USD,,,314500.0,137.10,154.12,,
KBR,SMART,USD,,,1158100.0,38.87,40.82,,
HUBB,SMART,USD,,,220400.0,,,,
WRB,SMART,USD,,,611300.0,,,,
SNBR,SMART,USD,,,452800.0,98.00,105.97,,
SPRT,SMART,USD,226044.0,NoMD,5532600.0,8.12,8.23,45311994.00,
RGLD,SMART,USD,,,390300.0,115.00,117.00,,
TENB,SMART,USD,,,1056600.0,41.12,44.44,,
FLR,SMART,USD,,,2597100.0,16.85,17.39,,
GGG,SMART,USD,,,577200.0,75.82,80.92,,
ACM,SMART,USD,,,708000.0,58.10,72.00,,
GRA,SMART,USD,,,648300.0,69.21,69.99,,
DM,SMART,USD,22383.0,NoMD,5426100.0,8.25,8.31,44982369.00,
EHC,SMART,USD,,,568800.0,,,,
BBIG,SMART,USD,20079.0,NoMD,15388300.00,2.91,2.94,44779953.00,
BLMN,SMART,USD,,,1675200.0,25.00,30.00,,
COUR,SMART,USD,,,1161400.0,37.11,38.94,,
DB,SMART,USD,283985.0,NoMD,3476500.0,12.86,12.88,44673025.00,
DOX,SMART,USD,,,568400.0,,,,
PAA,SMART,USD,,,4441300.0,9.71,10.50,,
PHG,SMART,USD,,,996000.0,44.49,44.53,,
PLAY,SMART,USD,10398.0,NoMD,1275800.0,34.65,37.45,44219228.00,
CHNG,SMART,USD,,,2055500.0,21.01,25.25,,
TSP,SMART,USD,15465.0,NoMD,1426300.0,30.50,30.93,44115459.00,
HII,SMART,USD,,,214100.0,198.71,212.53,,
STL,SMART,USD,,,1916700.0,22.33,23.77,,
MAN,SMART,USD,,,357700.0,119.45,126.80,,
ARCC,SMART,USD,,,2163200.0,20.10,20.30,,
RXN,SMART,USD,,,720000.0,,63.30,,
FAF,SMART,USD,,,639100.0,66.04,69.71,,
AMEH,SMART,USD,,,570100.0,76.58,99.99,,
IRBT,SMART,USD,,,487900.0,88.43,91.82,,
BBIO,SMART,USD,,,868000.0,,70.00,,
RGA,SMART,USD,,,367500.0,,,,
SKIN,SMART,USD,,,1903800.0,22.78,25.97,,
HELE,SMART,USD,,,181700.0,238.22,,,
PIRS,SMART,USD,,,11293800.00,3.75,3.90,,
EXEL,SMART,USD,,,2364500.0,17.81,18.48,,
RPM,SMART,USD,,,495900.0,84.42,89.97,,
RSKD,SMART,USD,,,1563400.0,25.60,29.30,,
ORI,SMART,USD,,,1671400.0,25.30,25.85,,
UFS,SMART,USD,,,785600.0,54.51,55.49,,
ALEC,SMART,USD,,,1518700.0,26.51,31.27,,
MNDY,SMART,USD,,,160400.0,218.22,,,
EEFT,SMART,USD,,,319800.0,129.51,137.00,,
NEWR,SMART,USD,,,530900.0,75.40,84.76,,
CIT,SMART,USD,,,803700.0,51.48,76.92,,
WWE,SMART,USD,,,844900.0,48.67,51.66,,
NAOV,SMART,USD,420820.0,NoMD,15985900.00,2.64,2.67,42362635.00,
RCII,SMART,USD,,,664100.0,61.72,,,
WSO,SMART,USD,,,152800.0,273.00,282.69,,
CWH,SMART,USD,,,1088900.0,37.50,42.90,,
SC,SMART,USD,,,1004200.0,41.58,44.20,,
GNTX,SMART,USD,,,1302700.0,31.54,32.79,,
BTX,SMART,USD,31378.0,NoMD,3883700.0,10.70,10.84,42021634.00,
BPOP,SMART,USD,,,543500.0,,,,
CNXC,SMART,USD,,,250800.0,130.00,,,
CNM,SMART,USD,,,1505200.0,20.18,,,
ARCT,SMART,USD,,,869700.0,47.05,56.58,,
CHE,SMART,USD,,,91200.0,,,,
PYCR,SMART,USD,,,1184100.0,31.16,37.65,,
CASY,SMART,USD,,,209000.0,180.00,228.00,,
WH,SMART,USD,,,583600.0,68.00,,,
BIG,SMART,USD,,,716400.0,52.23,62.26,,
CCXI,SMART,USD,1372.0,NoMD,3022800.0,13.74,14.49,41472816.00,
NCNO,SMART,USD,,,670400.0,58.12,65.34,,
TRI,SMART,USD,,,360800.0,,,,
TTRNF,SMART,USD,,,1628100.0,,,,
CVA,SMART,USD,,,2064800.0,13.81,,,
SAGE,SMART,USD,,,946700.0,41.97,47.05,,
TWOU,SMART,USD,3750.0,NoMD,1087300.0,37.00,39.02,40773750.00,
SNV,SMART,USD,,,931400.0,42.27,45.17,,
RAMP,SMART,USD,,,893800.0,44.24,46.76,,
PCOR,SMART,USD,,,438300.0,82.28,,,
UWMC,SMART,USD,172425.0,NoMD,4917700.0,8.20,8.29,40571025.00,
NEP,SMART,USD,,,505000.0,76.61,82.78,,
PUBM,SMART,USD,,,1353000.0,29.00,30.39,,
Y,SMART,USD,,,58500.0,,,,
UHAL,SMART,USD,,,60700.0,,,,
GL,SMART,USD,,,413700.0,89.75,111.12,,
POST,SMART,USD,,,349100.0,110.84,117.14,,
MTDR,SMART,USD,,,1441500.0,26.75,28.13,,
RBC,SMART,USD,,,258400.0,149.30,158.20,,
ADGI,SMART,USD,,,1484500.0,20.22,34.00,,
VIRT,SMART,USD,,,1509600.0,25.50,26.50,,
CDNA,SMART,USD,,,561700.0,65.00,94.99,,
GPRE,SMART,USD,,,1072900.0,36.15,38.10,,
ETRN,SMART,USD,857.0,NoMD,4573000.0,8.00,8.79,39190610.00,
SBLK,SMART,USD,,,1910800.0,20.06,20.99,,
COMM,SMART,USD,,,2595700.0,14.19,15.60,,
LSXMK,SMART,USD,,,818800.0,22.74,50.00,,
FOX,SMART,USD,,,1143100.0,33.08,35.02,,
HEI,SMART,USD,,,297100.0,126.92,134.77,,
QGEN,SMART,USD,,,760100.0,50.82,50.90,,
VSTO,SMART,USD,,,903500.0,41.55,52.93,,
CC,SMART,USD,,,1126400.0,33.60,34.49,,
FTI,SMART,USD,60520.0,NoMD,5710300.0,6.81,6.84,38830040.00,
WBS,SMART,USD,,,767600.0,49.30,52.41,,
FRHC,SMART,USD,,,600000.0,63.71,72.66,,
WK,SMART,USD,,,292300.0,128.60,136.50,,
VNT,SMART,USD,,,1130100.0,30.17,34.86,,
MTH,SMART,USD,,,340400.0,110.25,116.55,,
IDEX,SMART,USD,185934.0,NoMD,16568300.00,2.33,2.36,38604139.00,
LGIH,SMART,USD,,,244400.0,152.77,163.09,,
VUZI,SMART,USD,78870.0,NoMD,3225500.0,11.98,12.04,38544725.00,
HLF,SMART,USD,,,779500.0,46.80,49.40,,
LPRO,SMART,USD,,,1095700.0,0.01,36.70,,
MTG,SMART,USD,,,2550200.0,14.62,15.53,,
FYBR,SMART,USD,,,1271000.0,25.50,39.95,,
H,SMART,USD,,,530100.0,69.91,81.00,,
CCS,SMART,USD,,,536800.0,67.05,77.00,,
AMRS,SMART,USD,19425.0,NoMD,2947700.0,12.75,13.39,38172715.00,
FWONK,SMART,USD,,,781600.0,46.10,49.71,,
SAIL,SMART,USD,,,862300.0,44.00,,,
TEX,SMART,USD,,,728200.0,50.91,54.38,,
CLDX,SMART,USD,,,871000.0,40.10,49.99,,
ATKR,SMART,USD,,,402900.0,91.09,95.66,,
ITT,SMART,USD,,,386300.0,95.33,99.99,,
EBS,SMART,USD,,,616000.0,59.00,66.00,,
NOVN,SMART,USD,5943.0,NoMD,4439700.0,8.28,8.50,37693053.00,
SCR,SMART,USD,,,1134500.0,32.05,35.80,,
TMHC,SMART,USD,,,1335200.0,27.00,29.08,,
TKR,SMART,USD,,,473000.0,76.95,81.51,,
NAVI,SMART,USD,,,1709400.0,21.20,22.33,,
ALV,SMART,USD,126854.0,NoMD,382400.0,97.73,97.91,37314592.00,
ZIP,SMART,USD,,,1290300.0,27.01,29.99,,
AMBA,SMART,USD,,,377800.0,80.05,112.00,,
AVIR,SMART,USD,,,1343400.0,26.00,30.37,,
ASB,SMART,USD,,,1766500.0,,21.59,,
NARI,SMART,USD,,,517200.0,67.30,80.00,,
ALGT,SMART,USD,,,192400.0,160.13,,,
REAL,SMART,USD,,,2757400.0,13.20,14.45,,
CDEV,SMART,USD,,,7840800.0,4.51,4.68,,
UBS,SMART,USD,,,2143000.0,16.98,17.00,,
ACB,SMART,USD,89472.0,NoMD,5244300.0,6.86,7.00,36657657.00,
AQN,SMART,USD,,,2340700.0,14.70,16.32,,
VNE,SMART,USD,1032113.0,NoMD,993700.0,36.69,36.73,36498601.00,
COLM,SMART,USD,,,353200.0,,,,
ACI,SMART,USD,,,1219300.0,28.56,31.00,,
FROG,SMART,USD,3803.0,NoMD,956700.0,37.00,39.90,36383301.00,
HIBB,SMART,USD,,,415900.0,75.00,95.00,,
IGT,SMART,USD,,,1836900.0,19.50,22.67,,
WCC,SMART,USD,,,310300.0,113.50,,,
DNB,SMART,USD,,,1888400.0,19.35,20.86,,
PLBY,SMART,USD,,,1508000.0,22.32,26.10,,
ABG,SMART,USD,,,185200.0,157.90,207.00,,
RAD,SMART,USD,,,2378000.0,14.49,15.55,,
AMWL,SMART,USD,5600.0,NoMD,3215100.0,10.51,11.00,36009120.00,
BEPC,SMART,USD,,,871500.0,40.18,41.54,,
HP,SMART,USD,,,1315200.0,26.10,28.47,,
CMC,SMART,USD,,,988000.0,34.97,36.49,,
XBIO,SMART,USD,26061.0,NoMD,10004300.00,3.55,3.68,35715351.00,
NNOX,SMART,USD,19460.0,NoMD,1277900.0,27.31,27.78,35525620.00,
TNL,SMART,USD,,,666400.0,38.00,65.34,,
WTRG,SMART,USD,,,718900.0,46.65,,,
QLYS,SMART,USD,,,318600.0,94.00,123.70,,
SDGR,SMART,USD,,,590200.0,58.71,59.75,,
PWSC,SMART,USD,,,1346300.0,25.00,48.89,,
BOOT,SMART,USD,,,404700.0,81.01,,,
LEG,SMART,USD,,,705200.0,48.30,50.90,,
MTTR,SMART,USD,7260.0,NoMD,2413700.0,14.51,15.89,35046924.00,
OMCL,SMART,USD,,,231700.0,144.80,157.10,,
PRFT,SMART,USD,,,339600.0,99.40,106.27,,
STVN,SMART,USD,,,1689100.0,19.95,21.67,,
GSAT,SMART,USD,564.0,NoMD,24767000.00,1.40,1.41,34921470.00,
MUSA,SMART,USD,,,228400.0,,,,
DNLI,SMART,USD,,,661800.0,50.81,54.08,,
NUVA,SMART,USD,,,594500.0,56.05,61.02,,
HALO,SMART,USD,,,837400.0,40.20,42.00,,
TTEK,SMART,USD,,,247700.0,134.20,146.70,,
ABCL,SMART,USD,48357.0,NoMD,1937500.0,17.89,18.18,34700625.00,
MLHR,SMART,USD,,,800400.0,42.04,44.68,,
RAVN,SMART,USD,,,596100.0,57.71,60.15,,
PEGA,SMART,USD,,,271600.0,,147.00,,
HXL,SMART,USD,,,599100.0,56.08,59.00,,
ESI,SMART,USD,43248.0,NoMD,1359000.0,25.05,25.44,34572960.00,
CRUS,SMART,USD,,,432800.0,77.50,83.14,,
VIR,SMART,USD,,,814800.0,42.39,46.52,,
CFR,SMART,USD,,,296100.0,,,,
ALIT,SMART,USD,,,3086400.0,9.50,11.43,,
MOXC,SMART,USD,29480.0,NoMD,5121800.0,6.64,6.71,34316060.00,
XLRN,SMART,USD,,,279700.0,,,,
MAXR,SMART,USD,,,1131900.0,30.00,30.90,,
VERV,SMART,USD,,,567100.0,29.57,69.99,,
LPSN,SMART,USD,37728.0,NoMD,540000.0,62.75,62.96,33955200.00,
SRNG,SMART,USD,50000.0,NoMD,3395000.0,10.00,10.02,33950000.00,
GPI,SMART,USD,,,198600.0,165.40,175.10,,
GOED,SMART,USD,21505.0,NoMD,13274500.00,2.51,2.55,33584485.00,
MIME,SMART,USD,,,567700.0,56.00,60.66,,
CSOD,SMART,USD,,,596600.0,56.13,,,
PDCE,SMART,USD,,,847600.0,25.50,55.92,,
GNOG,SMART,USD,,,1730800.0,19.22,19.35,,
BL,SMART,USD,,,300100.0,89.50,125.50,,
GBT,SMART,USD,,,1213800.0,27.45,28.70,,
VTEX,SMART,USD,,,1147300.0,27.98,36.00,,
AXNX,SMART,USD,,,506000.0,60.06,78.00,,
AGIO,SMART,USD,,,763300.0,33.50,44.79,,
EAF,SMART,USD,,,3031000.0,10.85,11.47,,
VVV,SMART,USD,,,1086700.0,,35.30,,
PRPL,SMART,USD,,,1247200.0,11.11,28.55,,
DLB,SMART,USD,,,334200.0,97.69,102.35,,
BGS,SMART,USD,,,1106300.0,29.75,31.10,,
SDC,SMART,USD,1527.0,NoMD,6502800.0,5.04,5.10,33099252.00,
LBTYA,SMART,USD,,,1130800.0,28.25,30.12,,
RDN,SMART,USD,,,1367100.0,24.00,24.25,,
LSXMA,SMART,USD,,,691400.0,,49.86,,
JACK,SMART,USD,,,320100.0,99.93,106.27,,
LECO,SMART,USD,,,232000.0,137.87,146.12,,
JYNT,SMART,USD,,,342800.0,90.01,,,
GSHD,SMART,USD,,,242300.0,129.79,141.29,,
FCN,SMART,USD,,,228100.0,137.91,149.83,,
QRTEA,SMART,USD,,,2971900.0,10.83,11.41,,
NAKD,SMART,USD,50415.0,NoMD,60958300.00,0.5351,0.5360,32624882.00,
GFL,SMART,USD,,,916900.0,,,,
UNFI,SMART,USD,6900.0,NoMD,945800.0,32.39,35.05,32630100.00,
ASH,SMART,USD,,,375400.0,,,,
HRI,SMART,USD,,,247700.0,125.51,135.33,,
AMKR,SMART,USD,,,1231900.0,22.40,26.94,,
KOSS,SMART,USD,,,1733400.0,18.00,19.15,,
LEDS,SMART,USD,3960.0,NoMD,4077500.0,7.45,7.90,32293800.00,
GMED,SMART,USD,,,422600.0,68.92,,,
SWX,SMART,USD,,,450900.0,,,,
CARG,SMART,USD,,,1075400.0,24.46,31.00,,
PBA,SMART,USD,,,993300.0,31.00,34.22,,
ADNT,SMART,USD,,,770100.0,,50.87,,
ISBC,SMART,USD,,,2224400.0,,15.32,,
SLF,SMART,USD,,,601900.0,,,,
PACW,SMART,USD,,,763600.0,41.27,42.23,,
INGR,SMART,USD,,,362300.0,,,,
MDU,SMART,USD,,,965000.0,31.93,33.55,,
VCXAU,SMART,USD,,,3186200.0,,10.01,,
AGEN,SMART,USD,,,5130900.0,6.01,6.15,,
RAPT,SMART,USD,,,982500.0,30.78,47.00,,
CDLX,SMART,USD,,,394900.0,70.00,90.00,,
AQUA,SMART,USD,,,828500.0,34.23,38.86,,
CNX,SMART,USD,,,2743800.0,11.29,12.95,,
LHCG,SMART,USD,,,174500.0,,219.99,,
AEHR,SMART,USD,,,5541500.0,5.62,6.00,,
ZEV,SMART,USD,19299.0,NoMD,3418800.0,8.54,9.20,31418771.00,
ARVL,SMART,USD,7686.0,NoMD,2854900.0,10.82,10.92,31346802.00,
WWD,SMART,USD,,,268400.0,,,,
OPCH,SMART,USD,,,1472400.0,,30.00,,
CEMI,SMART,USD,21566.0,NoMD,11888300.00,2.61,2.68,31266229.00,
LZ,SMART,USD,,,896700.0,33.50,38.00,,
ONEM,SMART,USD,7086.0,NoMD,1321900.0,23.40,24.87,31223278.00,
WLL,SMART,USD,,,706900.0,22.60,45.68,,
QTWO,SMART,USD,,,387200.0,78.10,82.75,,
BLI,SMART,USD,,,757800.0,36.57,50.86,,
PBF,SMART,USD,18669.0,NoMD,3482700.0,8.80,9.10,30961203.00,
FLO,SMART,USD,,,1270900.0,23.66,24.57,,
MOSY,SMART,USD,,,5496000.0,5.00,5.80,,
DNMR,SMART,USD,16742.0,NoMD,2021100.0,15.30,15.49,30761142.00,
AMN,SMART,USD,,,291000.0,93.21,,,
JPM PRM,SMART,USD,,,1205900.0,,,,
SNX,SMART,USD,,,246200.0,106.00,139.25,,
PDCO,SMART,USD,,,1027400.0,29.56,32.00,,
LPI,SMART,USD,,,704200.0,40.20,43.48,,
GENI,SMART,USD,,,1658800.0,15.00,19.29,,
KTB,SMART,USD,,,524200.0,57.05,59.70,,
EVGO,SMART,USD,6174.0,NoMD,2971400.0,10.25,10.50,30575706.00,
KAR,SMART,USD,,,1620600.0,18.04,19.69,,
TGTX,SMART,USD,,,1336600.0,23.00,23.60,,
TPTX,SMART,USD,,,458200.0,55.85,73.85,,
VCYT,SMART,USD,,,748300.0,29.50,50.00,,
CBSH,SMART,USD,,,431500.0,,,,
AFTR U,SMART,USD,,,3064700.0,,10.00,,
RRR,SMART,USD,,,711700.0,41.12,43.72,,
PNFP,SMART,USD,,,314900.0,93.04,98.42,,
CCMP,SMART,USD,,,241400.0,,144.84,,
FLS,SMART,USD,,,749600.0,38.95,41.35,,
BFLY,SMART,USD,,,2804400.0,10.75,11.50,,
ASTS,SMART,USD,,,3148400.0,9.60,10.10,,
ACAD,SMART,USD,,,1702100.0,16.66,18.90,,
ALSN,SMART,USD,,,774200.0,33.50,41.10,,
SITM,SMART,USD,,,146000.0,185.00,,,
FFIE,SMART,USD,69225.0,NoMD,2777800.0,10.66,10.84,29583570.00,
ACMR,SMART,USD,,,354800.0,76.00,85.80,,
AM,SMART,USD,4590.0,NoMD,3218900.0,9.06,9.44,29549502.00,
DOMO,SMART,USD,,,329300.0,71.00,135.00,,
XMTR,SMART,USD,,,420800.0,68.78,70.97,,
BHF,SMART,USD,,,610800.0,46.86,49.69,,
CHX,SMART,USD,,,1282100.0,,,,
ATR,SMART,USD,,,221300.0,,,,
HLI,SMART,USD,,,330300.0,84.99,92.87,,
HQY,SMART,USD,,,428200.0,66.39,70.26,,
TPH,SMART,USD,,,1216600.0,23.50,25.25,,
SAIC,SMART,USD,,,350000.0,80.97,86.35,,
SHOO,SMART,USD,,,696800.0,,45.70,,
JBT,SMART,USD,,,205600.0,139.05,,,
VLDR,SMART,USD,15330.0,NoMD,3997800.0,7.30,7.32,29183939.00,
HYFM,SMART,USD,,,618400.0,46.00,51.12,,
TCBI,SMART,USD,,,448100.0,63.15,67.05,,
FOXF,SMART,USD,,,183700.0,151.90,164.25,,
PNM,SMART,USD,,,602800.0,46.50,49.98,,
EME,SMART,USD,,,242400.0,116.48,123.18,,
PRLB,SMART,USD,39500.0,NoMD,366800.0,77.00,81.58,28977200.00,
VRNT,SMART,USD,,,678600.0,41.10,44.00,,
WFG,SMART,USD,,,393600.0,65.00,74.70,,
IRDM,SMART,USD,,,711800.0,35.55,41.00,,
MSM,SMART,USD,,,336200.0,83.39,87.98,,
LAW,SMART,USD,,,553800.0,51.36,59.44,,
RCM,SMART,USD,,,1424100.0,18.00,22.13,,
BGFV,SMART,USD,,,1297500.0,21.16,23.54,,
BTG,SMART,USD,,,7322200.0,3.90,3.97,,
DOLE,SMART,USD,,,1818500.0,15.86,16.02,,
BAND,SMART,USD,,,258100.0,109.68,139.99,,
CR,SMART,USD,,,279800.0,100.50,,,
SEIC,SMART,USD,,,463600.0,59.72,63.40,,
PRTA,SMART,USD,,,487800.0,0.01,,,
IBP,SMART,USD,,,230600.0,120.60,128.05,,
ENR,SMART,USD,,,698100.0,,47.00,,
ARNC,SMART,USD,,,798800.0,34.40,37.40,,
CRCT,SMART,USD,11292.0,NoMD,1003900.0,28.56,29.00,28340097.00,
TFII,SMART,USD,,,253400.0,82.88,113.98,,
TRUP,SMART,USD,,,291900.0,95.91,120.00,,
POWI,SMART,USD,,,286500.0,95.30,102.05,,
HYLN,SMART,USD,,,3233300.0,8.70,8.80,,
CRC,SMART,USD,,,946300.0,25.00,40.00,,
POSH,SMART,USD,,,1009200.0,27.15,29.60,,
HGV,SMART,USD,,,702500.0,39.10,40.30,,
BITF,SMART,USD,134592.0,NoMD,3993600.0,7.00,7.04,27995136.00,
BCTX,SMART,USD,,,4656800.0,5.65,5.92,,
GKOS,SMART,USD,,,570300.0,44.15,54.82,,
OAS,SMART,USD,,,318700.0,,95.61,,
ESNT,SMART,USD,,,585700.0,42.07,48.70,,
CVLT,SMART,USD,,,363100.0,,81.50,,
EVRI,SMART,USD,,,1185100.0,22.62,24.16,,
ORA,SMART,USD,,,410900.0,67.59,67.78,,
