Symbol,Exchange,Currency,Trades Found,Take Profit,Profit,StopLoss,Loss,Wins,%
BLK,SMART,USD,3,0,1,2,0,1,33.33
BGCP,SMART,USD,3,0,1,2,0,1,33.33
BANF,SMART,USD,3,0,1,2,0,1,33.33
BLDP,SMART,USD,3,0,1,2,0,1,33.33
XOM,SMART,USD,3,0,1,2,0,1,33.33
AIR,SMART,USD,3,0,1,2,0,1,33.33
ASRT,SMART,USD,3,0,1,2,0,1,33.33
HGV,SMART,USD,3,0,1,2,0,1,33.33
CROX,SMART,USD,3,0,1,2,0,1,33.33
HIG,SMART,USD,3,0,1,2,0,1,33.33
BY,SMART,USD,3,0,1,2,0,1,33.33
STFC,SMART,USD,3,0,1,2,0,1,33.33
EAT,SMART,USD,3,0,1,2,0,1,33.33
MYOV,SMART,USD,3,0,1,2,0,1,33.33
AJRD,SMART,USD,3,0,1,2,0,1,33.33
MOD,SMART,USD,3,0,1,2,0,1,33.33
AJG,SMART,USD,3,0,1,2,0,1,33.33
BTCS,SMART,USD,3,0,1,2,0,1,33.33
CLVS,SMART,USD,3,0,1,2,0,1,33.33
WLK,SMART,USD,3,0,1,2,0,1,33.33
DEN,SMART,USD,3,0,1,2,0,1,33.33
DD,SMART,USD,3,0,1,2,0,1,33.33
NUVA,SMART,USD,3,0,1,2,0,1,33.33
FSS,SMART,USD,3,0,1,2,0,1,33.33
AVNW,SMART,USD,3,0,1,2,0,1,33.33
CNX,SMART,USD,3,0,1,2,0,1,33.33
DE,SMART,USD,3,0,1,2,0,1,33.33
KSU,SMART,USD,3,0,1,2,0,1,33.33
CFX,SMART,USD,3,0,1,2,0,1,33.33
NCR,SMART,USD,3,0,1,2,0,1,33.33
QRTEA,SMART,USD,3,0,1,2,0,1,33.33
COTY,SMART,USD,3,0,1,2,0,1,33.33
VBIV,SMART,USD,3,0,1,2,0,1,33.33
NVRO,SMART,USD,3,0,1,2,0,1,33.33
EPIX,SMART,USD,3,0,1,2,0,1,33.33
E,SMART,USD,3,0,1,2,0,1,33.33
YUM,SMART,USD,3,0,1,2,0,1,33.33
MMS,SMART,USD,3,0,1,2,0,1,33.33
TWST,SMART,USD,3,0,1,2,0,1,33.33
SNA,SMART,USD,3,0,1,2,0,1,33.33
DOCU,SMART,USD,3,0,1,2,0,1,33.33
AKAM,SMART,USD,3,0,1,2,0,1,33.33
BIIB,SMART,USD,3,0,1,2,0,1,33.33
CURO,SMART,USD,3,0,1,2,0,1,33.33
NRG,SMART,USD,3,0,1,2,0,1,33.33
BX,SMART,USD,3,0,1,2,0,1,33.33
AVY,SMART,USD,3,0,1,2,0,1,33.33
TDG,SMART,USD,3,0,1,2,0,1,33.33
LPL,SMART,USD,3,0,1,2,0,1,33.33
RS,SMART,USD,3,0,1,2,0,1,33.33
SCL,SMART,USD,3,0,1,2,0,1,33.33
AVGO,SMART,USD,3,0,1,2,0,1,33.33
BNTX,SMART,USD,3,0,1,2,0,1,33.33
TXG,SMART,USD,3,0,1,2,0,1,33.33
JCOM,SMART,USD,3,0,1,2,0,1,33.33
ALGN,SMART,USD,3,0,1,2,0,1,33.33
DLTH,SMART,USD,3,0,1,2,0,1,33.33
BLDR,SMART,USD,3,0,1,2,0,1,33.33
COOP,SMART,USD,3,0,1,2,0,1,33.33
MDT,SMART,USD,3,0,1,2,0,1,33.33
UTZ,SMART,USD,3,0,1,2,0,1,33.33
BLD,SMART,USD,7,1,1,4,1,2,28.57
MED,SMART,USD,7,0,2,4,1,2,28.57
PII,SMART,USD,7,0,2,5,0,2,28.57
HCC,SMART,USD,4,1,0,1,2,1,25
KELYA,SMART,USD,4,1,0,1,2,1,25
EXP,SMART,USD,4,1,0,2,1,1,25
NDLS,SMART,USD,4,1,0,2,1,1,25
PAGS,SMART,USD,4,1,0,2,1,1,25
OLN,SMART,USD,4,1,0,2,1,1,25
CNA,SMART,USD,4,1,0,3,0,1,25
TRTN,SMART,USD,4,1,0,3,0,1,25
FSV,SMART,USD,4,1,0,3,0,1,25
TDOC,SMART,USD,4,1,0,3,0,1,25
CVCO,SMART,USD,4,1,0,3,0,1,25
NXPI,SMART,USD,4,1,0,3,0,1,25
COLB,SMART,USD,4,1,0,3,0,1,25
SRE,SMART,USD,4,0,1,2,1,1,25
SCHN,SMART,USD,4,0,1,2,1,1,25
AFG,SMART,USD,4,0,1,2,1,1,25
DOOR,SMART,USD,4,0,1,2,1,1,25
CC,SMART,USD,4,0,1,2,1,1,25
COWN,SMART,USD,4,0,1,2,1,1,25
BSX,SMART,USD,4,0,1,2,1,1,25
SSNC,SMART,USD,4,0,1,2,1,1,25
CMCSA,SMART,USD,4,0,1,2,1,1,25
BKE,SMART,USD,4,0,1,2,1,1,25
HZO,SMART,USD,4,0,1,2,1,1,25
AHCO,SMART,USD,4,0,1,2,1,1,25
CTRN,SMART,USD,4,0,1,3,0,1,25
AN,SMART,USD,4,0,1,3,0,1,25
MDLZ,SMART,USD,4,0,1,3,0,1,25
MAN,SMART,USD,4,0,1,3,0,1,25
OFG,SMART,USD,4,0,1,3,0,1,25
GES,SMART,USD,4,0,1,3,0,1,25
QUMU,SMART,USD,4,0,1,3,0,1,25
EXAS,SMART,USD,4,0,1,3,0,1,25
FB,SMART,USD,4,0,1,3,0,1,25
AG,SMART,USD,4,0,1,3,0,1,25
TREX,SMART,USD,4,0,1,3,0,1,25
LPI,SMART,USD,4,0,1,3,0,1,25
WETF,SMART,USD,4,0,1,3,0,1,25
RESN,SMART,USD,4,0,1,3,0,1,25
WING,SMART,USD,4,0,1,3,0,1,25
MTDR,SMART,USD,4,0,1,3,0,1,25
FRPT,SMART,USD,4,0,1,3,0,1,25
VUZI,SMART,USD,4,0,1,3,0,1,25
FUBO,SMART,USD,4,0,1,3,0,1,25
TTEC,SMART,USD,4,0,1,3,0,1,25
WRAP,SMART,USD,4,0,1,3,0,1,25
XYL,SMART,USD,4,0,1,3,0,1,25
BHVN,SMART,USD,5,1,0,3,1,1,20
DLPN,SMART,USD,5,1,0,3,1,1,20
NEOG,SMART,USD,5,1,0,4,0,1,20
ABBV,SMART,USD,5,1,0,4,0,1,20
UNP,SMART,USD,5,0,1,2,2,1,20
VTGN,SMART,USD,5,0,1,2,2,1,20
BCRX,SMART,USD,5,0,1,3,1,1,20
RCKT,SMART,USD,5,0,1,3,1,1,20
FN,SMART,USD,5,0,1,3,1,1,20
CVGW,SMART,USD,5,0,1,4,0,1,20
WSBC,SMART,USD,5,0,1,4,0,1,20
VTRS,SMART,USD,5,0,1,4,0,1,20
GSM,SMART,USD,5,0,1,4,0,1,20
ICHR,SMART,USD,6,1,0,5,0,1,16.67
USFD,SMART,USD,6,0,1,3,2,1,16.67
LE,SMART,USD,6,0,1,5,0,1,16.67
FELE,SMART,USD,6,0,1,5,0,1,16.67
MODV,SMART,USD,6,0,1,5,0,1,16.67
MSTR,SMART,USD,7,1,0,5,1,1,14.29
NUS,SMART,USD,7,0,1,5,1,1,14.29
COLM,SMART,USD,6,0,0,3,3,0,0
MS,SMART,USD,6,0,0,5,1,0,0
MKL,SMART,USD,6,0,0,6,0,0,0
VRTV,SMART,USD,5,0,0,3,2,0,0
CARV,SMART,USD,5,0,0,3,2,0,0
HUN,SMART,USD,5,0,0,4,1,0,0
ABC,SMART,USD,5,0,0,5,0,0,0
MDGL,SMART,USD,5,0,0,5,0,0,0
CDEV,SMART,USD,5,0,0,5,0,0,0
SQM,SMART,USD,4,0,0,2,2,0,0
SAVA,SMART,USD,4,0,0,2,2,0,0
WD,SMART,USD,4,0,0,2,2,0,0
DY,SMART,USD,4,0,0,3,1,0,0
RRR,SMART,USD,4,0,0,3,1,0,0
MTOR,SMART,USD,4,0,0,3,1,0,0
WWD,SMART,USD,4,0,0,3,1,0,0
RNG,SMART,USD,4,0,0,3,1,0,0
ALDX,SMART,USD,4,0,0,3,1,0,0
CMC,SMART,USD,4,0,0,4,0,0,0
AUB,SMART,USD,4,0,0,4,0,0,0
PBH,SMART,USD,4,0,0,4,0,0,0
BDX,SMART,USD,4,0,0,4,0,0,0
PDSB,SMART,USD,4,0,0,4,0,0,0
AVID,SMART,USD,4,0,0,4,0,0,0
CLF,SMART,USD,4,0,0,4,0,0,0
ANF,SMART,USD,4,0,0,4,0,0,0
LVS,SMART,USD,4,0,0,4,0,0,0
KSS,SMART,USD,4,0,0,4,0,0,0
ALBO,SMART,USD,4,0,0,4,0,0,0
COGT,SMART,USD,4,0,0,4,0,0,0
ACA,SMART,USD,4,0,0,4,0,0,0
DOMO,SMART,USD,4,0,0,4,0,0,0
HOOK,SMART,USD,4,0,0,4,0,0,0
ATEC,SMART,USD,4,0,0,4,0,0,0
GILD,SMART,USD,4,0,0,4,0,0,0
XXII,SMART,USD,3,0,0,1,2,0,0
MLM,SMART,USD,3,0,0,1,2,0,0
RVLV,SMART,USD,3,0,0,1,2,0,0
OSIS,SMART,USD,3,0,0,2,1,0,0
TPB,SMART,USD,3,0,0,2,1,0,0
ASMB,SMART,USD,3,0,0,2,1,0,0
ABG,SMART,USD,3,0,0,2,1,0,0
STZ,SMART,USD,3,0,0,2,1,0,0
DVA,SMART,USD,3,0,0,2,1,0,0
TGTX,SMART,USD,3,0,0,2,1,0,0
SCS,SMART,USD,3,0,0,2,1,0,0
LIVN,SMART,USD,3,0,0,2,1,0,0
OPTT,SMART,USD,3,0,0,2,1,0,0
NLTX,SMART,USD,3,0,0,2,1,0,0
HBM,SMART,USD,3,0,0,2,1,0,0
MOXC,SMART,USD,3,0,0,2,1,0,0
TPC,SMART,USD,3,0,0,2,1,0,0
AMED,SMART,USD,3,0,0,2,1,0,0
ACAD,SMART,USD,3,0,0,2,1,0,0
SWN,SMART,USD,3,0,0,2,1,0,0
ATRA,SMART,USD,3,0,0,2,1,0,0
THO,SMART,USD,3,0,0,2,1,0,0
TUP,SMART,USD,3,0,0,2,1,0,0
INGR,SMART,USD,3,0,0,2,1,0,0
OSG,SMART,USD,3,0,0,2,1,0,0
HFC,SMART,USD,3,0,0,2,1,0,0
SSYS,SMART,USD,3,0,0,2,1,0,0
WBA,SMART,USD,3,0,0,2,1,0,0
VIVE,SMART,USD,3,0,0,2,1,0,0
ADS,SMART,USD,3,0,0,3,0,0,0
CRNT,SMART,USD,3,0,0,3,0,0,0
GCO,SMART,USD,3,0,0,3,0,0,0
AROC,SMART,USD,3,0,0,3,0,0,0
IP,SMART,USD,3,0,0,3,0,0,0
QGEN,SMART,USD,3,0,0,3,0,0,0
SCSC,SMART,USD,3,0,0,3,0,0,0
AAL,SMART,USD,3,0,0,3,0,0,0
INFI,SMART,USD,3,0,0,3,0,0,0
BCPC,SMART,USD,3,0,0,3,0,0,0
ENS,SMART,USD,3,0,0,3,0,0,0
LNN,SMART,USD,3,0,0,3,0,0,0
C,SMART,USD,3,0,0,3,0,0,0
MMP,SMART,USD,3,0,0,3,0,0,0
LUV,SMART,USD,3,0,0,3,0,0,0
MUR,SMART,USD,3,0,0,3,0,0,0
EFX,SMART,USD,3,0,0,3,0,0,0
VRTS,SMART,USD,3,0,0,3,0,0,0
WYNN,SMART,USD,3,0,0,3,0,0,0
HAE,SMART,USD,3,0,0,3,0,0,0
LRCX,SMART,USD,3,0,0,3,0,0,0
MANT,SMART,USD,3,0,0,3,0,0,0
KRO,SMART,USD,3,0,0,3,0,0,0
PETS,SMART,USD,3,0,0,3,0,0,0
NTRS,SMART,USD,3,0,0,3,0,0,0
NKE,SMART,USD,3,0,0,3,0,0,0
PSXP,SMART,USD,3,0,0,3,0,0,0
CABO,SMART,USD,3,0,0,3,0,0,0
RUTH,SMART,USD,3,0,0,3,0,0,0
ZBH,SMART,USD,3,0,0,3,0,0,0
CBAY,SMART,USD,3,0,0,3,0,0,0
FBRX,SMART,USD,3,0,0,3,0,0,0
NTGR,SMART,USD,3,0,0,3,0,0,0
RRGB,SMART,USD,3,0,0,3,0,0,0
HAIN,SMART,USD,3,0,0,3,0,0,0
WSO,SMART,USD,3,0,0,3,0,0,0
ADP,SMART,USD,3,0,0,3,0,0,0
IRWD,SMART,USD,3,0,0,3,0,0,0
FLGT,SMART,USD,3,0,0,3,0,0,0
RXN,SMART,USD,3,0,0,3,0,0,0
SGOC,SMART,USD,3,0,0,3,0,0,0
AWK,SMART,USD,3,0,0,3,0,0,0
GLL,SMART,USD,3,0,0,3,0,0,0
PG,SMART,USD,3,0,0,3,0,0,0
VRRM,SMART,USD,3,0,0,3,0,0,0
ARMK,SMART,USD,3,0,0,3,0,0,0
NTAP,SMART,USD,3,0,0,3,0,0,0
SPRO,SMART,USD,3,0,0,3,0,0,0
RVNC,SMART,USD,3,0,0,3,0,0,0
OMCL,SMART,USD,3,0,0,3,0,0,0
BGS,SMART,USD,2,0,0,0,2,0,0
CCRN,SMART,USD,2,0,0,0,2,0,0
MSCI,SMART,USD,2,0,0,0,2,0,0
OMER,SMART,USD,2,0,0,0,2,0,0
IKNX,SMART,USD,2,0,0,0,2,0,0
CRBP,SMART,USD,2,0,0,0,2,0,0
NKTX,SMART,USD,2,0,0,0,2,0,0
TGLS,SMART,USD,2,0,0,1,1,0,0
REGN,SMART,USD,2,0,0,1,1,0,0
COLL,SMART,USD,2,0,0,1,1,0,0
IBP,SMART,USD,2,0,0,1,1,0,0
VGZ,SMART,USD,2,0,0,1,1,0,0
ATOM,SMART,USD,2,0,0,1,1,0,0
NAKD,SMART,USD,2,0,0,1,1,0,0
EXTR,SMART,USD,2,0,0,1,1,0,0
MD,SMART,USD,2,0,0,1,1,0,0
CAE,SMART,USD,2,0,0,1,1,0,0
NVR,SMART,USD,2,0,0,1,1,0,0
AEG,SMART,USD,2,0,0,1,1,0,0
AMBC,SMART,USD,2,0,0,1,1,0,0
UCBI,SMART,USD,2,0,0,1,1,0,0
CNC,SMART,USD,2,0,0,1,1,0,0
AXS,SMART,USD,2,0,0,1,1,0,0
SKX,SMART,USD,2,0,0,1,1,0,0
INT,SMART,USD,2,0,0,1,1,0,0
INM,SMART,USD,2,0,0,1,1,0,0
MSA,SMART,USD,2,0,0,1,1,0,0
MRTX,SMART,USD,2,0,0,1,1,0,0
STX,SMART,USD,2,0,0,1,1,0,0
CACC,SMART,USD,2,0,0,1,1,0,0
MGY,SMART,USD,2,0,0,1,1,0,0
VRCA,SMART,USD,2,0,0,1,1,0,0
EXPR,SMART,USD,2,0,0,1,1,0,0
RL,SMART,USD,2,0,0,1,1,0,0
BHE,SMART,USD,2,0,0,1,1,0,0
WOR,SMART,USD,2,0,0,1,1,0,0
MDU,SMART,USD,2,0,0,1,1,0,0
GROM,SMART,USD,2,0,0,1,1,0,0
ARC,SMART,USD,2,0,0,1,1,0,0
MMSI,SMART,USD,2,0,0,1,1,0,0
EVTC,SMART,USD,2,0,0,1,1,0,0
SPLK,SMART,USD,2,0,0,1,1,0,0
EPAM,SMART,USD,2,0,0,1,1,0,0
EIGR,SMART,USD,2,0,0,1,1,0,0
SC,SMART,USD,2,0,0,1,1,0,0
GMDA,SMART,USD,2,0,0,1,1,0,0
DIN,SMART,USD,2,0,0,1,1,0,0
NDAQ,SMART,USD,2,0,0,1,1,0,0
IRBT,SMART,USD,2,0,0,1,1,0,0
SLM,SMART,USD,2,0,0,1,1,0,0
GSKY,SMART,USD,2,0,0,1,1,0,0
MX,SMART,USD,2,0,0,1,1,0,0
SHEN,SMART,USD,2,0,0,1,1,0,0
RVMD,SMART,USD,2,0,0,1,1,0,0
CCOI,SMART,USD,2,0,0,1,1,0,0
COCP,SMART,USD,2,0,0,1,1,0,0
AQUA,SMART,USD,2,0,0,1,1,0,0
SKLZ,SMART,USD,2,0,0,1,1,0,0
HRB,SMART,USD,2,0,0,1,1,0,0
DSGX,SMART,USD,2,0,0,1,1,0,0
GRBK,SMART,USD,2,0,0,1,1,0,0
FOUR,SMART,USD,2,0,0,1,1,0,0
NVNO,SMART,USD,2,0,0,1,1,0,0
ODFL,SMART,USD,2,0,0,1,1,0,0
AMWD,SMART,USD,2,0,0,1,1,0,0
DSPG,SMART,USD,2,0,0,1,1,0,0
SWBI,SMART,USD,2,0,0,1,1,0,0
HELE,SMART,USD,2,0,0,1,1,0,0
AMCR,SMART,USD,2,0,0,1,1,0,0
WEX,SMART,USD,2,0,0,1,1,0,0
GDEN,SMART,USD,2,0,0,1,1,0,0
KFY,SMART,USD,2,0,0,1,1,0,0
OLED,SMART,USD,2,0,0,2,0,0,0
HEP,SMART,USD,2,0,0,2,0,0,0
XENE,SMART,USD,2,0,0,2,0,0,0
MDVL,SMART,USD,2,0,0,2,0,0,0
CFG,SMART,USD,2,0,0,2,0,0,0
WWW,SMART,USD,2,0,0,2,0,0,0
ONCT,SMART,USD,2,0,0,2,0,0,0
DISH,SMART,USD,2,0,0,2,0,0,0
AKTS,SMART,USD,2,0,0,2,0,0,0
PRTA,SMART,USD,2,0,0,2,0,0,0
NXGN,SMART,USD,2,0,0,2,0,0,0
KALV,SMART,USD,2,0,0,2,0,0,0
SLF,SMART,USD,2,0,0,2,0,0,0
MRTN,SMART,USD,2,0,0,2,0,0,0
VOYA,SMART,USD,2,0,0,2,0,0,0
GSL,SMART,USD,2,0,0,2,0,0,0
ICPT,SMART,USD,2,0,0,2,0,0,0
FANG,SMART,USD,2,0,0,2,0,0,0
FLT,SMART,USD,2,0,0,2,0,0,0
AX,SMART,USD,2,0,0,2,0,0,0
NETE,SMART,USD,2,0,0,2,0,0,0
GLOB,SMART,USD,2,0,0,2,0,0,0
RETA,SMART,USD,2,0,0,2,0,0,0
ROCK,SMART,USD,2,0,0,2,0,0,0
PACW,SMART,USD,2,0,0,2,0,0,0
ENIC,SMART,USD,2,0,0,2,0,0,0
POLY,SMART,USD,2,0,0,2,0,0,0
ESGR,SMART,USD,2,0,0,2,0,0,0
R,SMART,USD,2,0,0,2,0,0,0
WW,SMART,USD,2,0,0,2,0,0,0
KPTI,SMART,USD,2,0,0,2,0,0,0
DTEA,SMART,USD,2,0,0,2,0,0,0
HBI,SMART,USD,2,0,0,2,0,0,0
CR,SMART,USD,2,0,0,2,0,0,0
FF,SMART,USD,2,0,0,2,0,0,0
BL,SMART,USD,2,0,0,2,0,0,0
RCII,SMART,USD,2,0,0,2,0,0,0
NJR,SMART,USD,2,0,0,2,0,0,0
TKR,SMART,USD,2,0,0,2,0,0,0
TGH,SMART,USD,2,0,0,2,0,0,0
JRVR,SMART,USD,2,0,0,2,0,0,0
TTMI,SMART,USD,2,0,0,2,0,0,0
RYI,SMART,USD,2,0,0,2,0,0,0
QDEL,SMART,USD,2,0,0,2,0,0,0
DRI,SMART,USD,2,0,0,2,0,0,0
ELY,SMART,USD,2,0,0,2,0,0,0
EMR,SMART,USD,2,0,0,2,0,0,0
CBSH,SMART,USD,2,0,0,2,0,0,0
NNBR,SMART,USD,2,0,0,2,0,0,0
VVPR,SMART,USD,2,0,0,2,0,0,0
NVS,SMART,USD,2,0,0,2,0,0,0
FGEN,SMART,USD,2,0,0,2,0,0,0
BWA,SMART,USD,2,0,0,2,0,0,0
CLB,SMART,USD,2,0,0,2,0,0,0
CLDR,SMART,USD,2,0,0,2,0,0,0
ARCH,SMART,USD,2,0,0,2,0,0,0
ILMN,SMART,USD,2,0,0,2,0,0,0
EXTN,SMART,USD,2,0,0,2,0,0,0
FDP,SMART,USD,2,0,0,2,0,0,0
SAVE,SMART,USD,2,0,0,2,0,0,0
REKR,SMART,USD,2,0,0,2,0,0,0
SYRS,SMART,USD,2,0,0,2,0,0,0
MRCY,SMART,USD,2,0,0,2,0,0,0
NLSN,SMART,USD,2,0,0,2,0,0,0
SBET,SMART,USD,2,0,0,2,0,0,0
PRIM,SMART,USD,2,0,0,2,0,0,0
LEDS,SMART,USD,2,0,0,2,0,0,0
MGI,SMART,USD,2,0,0,2,0,0,0
LLY,SMART,USD,2,0,0,2,0,0,0
ECOL,SMART,USD,2,0,0,2,0,0,0
LPX,SMART,USD,2,0,0,2,0,0,0
ASTE,SMART,USD,2,0,0,2,0,0,0
WSM,SMART,USD,2,0,0,2,0,0,0
ACOR,SMART,USD,2,0,0,2,0,0,0
W,SMART,USD,2,0,0,2,0,0,0
PRTY,SMART,USD,2,0,0,2,0,0,0
HRTG,SMART,USD,2,0,0,2,0,0,0
PCRX,SMART,USD,2,0,0,2,0,0,0
CHD,SMART,USD,2,0,0,2,0,0,0
CNMD,SMART,USD,2,0,0,2,0,0,0
MGM,SMART,USD,2,0,0,2,0,0,0
SIGI,SMART,USD,2,0,0,2,0,0,0
EBS,SMART,USD,2,0,0,2,0,0,0
RES,SMART,USD,2,0,0,2,0,0,0
SJM,SMART,USD,2,0,0,2,0,0,0
TBPH,SMART,USD,2,0,0,2,0,0,0
PRU,SMART,USD,2,0,0,2,0,0,0
DAL,SMART,USD,2,0,0,2,0,0,0
SAGE,SMART,USD,2,0,0,2,0,0,0
JELD,SMART,USD,2,0,0,2,0,0,0
NURO,SMART,USD,2,0,0,2,0,0,0
AKBA,SMART,USD,2,0,0,2,0,0,0
BOOT,SMART,USD,2,0,0,2,0,0,0
CPRT,SMART,USD,2,0,0,2,0,0,0
TNDM,SMART,USD,2,0,0,2,0,0,0
WHD,SMART,USD,2,0,0,2,0,0,0
EXPO,SMART,USD,2,0,0,2,0,0,0
GMED,SMART,USD,2,0,0,2,0,0,0
ELF,SMART,USD,2,0,0,2,0,0,0
CDXS,SMART,USD,2,0,0,2,0,0,0
RUN,SMART,USD,2,0,0,2,0,0,0
DVN,SMART,USD,2,0,0,2,0,0,0
GLOP,SMART,USD,2,0,0,2,0,0,0
PZZA,SMART,USD,2,0,0,2,0,0,0
IT,SMART,USD,2,0,0,2,0,0,0
BBWI,SMART,USD,2,0,0,2,0,0,0
SIOX,SMART,USD,2,0,0,2,0,0,0
RGEN,SMART,USD,2,0,0,2,0,0,0
CIEN,SMART,USD,2,0,0,2,0,0,0
EURN,SMART,USD,2,0,0,2,0,0,0
PLAY,SMART,USD,2,0,0,2,0,0,0
WK,SMART,USD,2,0,0,2,0,0,0
ODT,SMART,USD,2,0,0,2,0,0,0
UAA,SMART,USD,2,0,0,2,0,0,0
SRRK,SMART,USD,2,0,0,2,0,0,0
SPTN,SMART,USD,2,0,0,2,0,0,0
TTWO,SMART,USD,2,0,0,2,0,0,0
RMNI,SMART,USD,2,0,0,2,0,0,0
COF,SMART,USD,2,0,0,2,0,0,0
PRVB,SMART,USD,2,0,0,2,0,0,0
ANIX,SMART,USD,2,0,0,2,0,0,0
SGMO,SMART,USD,2,0,0,2,0,0,0
CGEN,SMART,USD,2,0,0,2,0,0,0
NTRA,SMART,USD,2,0,0,2,0,0,0
LPLA,SMART,USD,2,0,0,2,0,0,0
GEF,SMART,USD,2,0,0,2,0,0,0
CMS,SMART,USD,2,0,0,2,0,0,0
ECPG,SMART,USD,2,0,0,2,0,0,0
COO,SMART,USD,2,0,0,2,0,0,0
GH,SMART,USD,2,0,0,2,0,0,0
STMP,SMART,USD,2,0,0,2,0,0,0
CSV,SMART,USD,2,0,0,2,0,0,0
FLXN,SMART,USD,2,0,0,2,0,0,0
FNKO,SMART,USD,2,0,0,2,0,0,0
KKR,SMART,USD,2,0,0,2,0,0,0
SF,SMART,USD,2,0,0,2,0,0,0
RFP,SMART,USD,2,0,0,2,0,0,0
ETN,SMART,USD,2,0,0,2,0,0,0
ARVN,SMART,USD,2,0,0,2,0,0,0
SBUX,SMART,USD,2,0,0,2,0,0,0
ENR,SMART,USD,2,0,0,2,0,0,0
IMAX,SMART,USD,2,0,0,2,0,0,0
BKI,SMART,USD,2,0,0,2,0,0,0
MCK,SMART,USD,2,0,0,2,0,0,0
LASR,SMART,USD,2,0,0,2,0,0,0
AGRO,SMART,USD,2,0,0,2,0,0,0
UFS,SMART,USD,2,0,0,2,0,0,0
CVGI,SMART,USD,2,0,0,2,0,0,0
FTDR,SMART,USD,2,0,0,2,0,0,0
LNG,SMART,USD,2,0,0,2,0,0,0
QADA,SMART,USD,2,0,0,2,0,0,0
PGEN,SMART,USD,2,0,0,2,0,0,0
TUFN,SMART,USD,2,0,0,2,0,0,0
PD,SMART,USD,2,0,0,2,0,0,0
SUM,SMART,USD,2,0,0,2,0,0,0
TTGT,SMART,USD,2,0,0,2,0,0,0
ADUS,SMART,USD,2,0,0,2,0,0,0
AEM,SMART,USD,2,0,0,2,0,0,0
SGEN,SMART,USD,2,0,0,2,0,0,0
ESTC,SMART,USD,2,0,0,2,0,0,0
XPO,SMART,USD,2,0,0,2,0,0,0
CWK,SMART,USD,2,0,0,2,0,0,0
DBD,SMART,USD,2,0,0,2,0,0,0
ETON,SMART,USD,2,0,0,2,0,0,0
PING,SMART,USD,2,0,0,2,0,0,0
NERV,SMART,USD,2,0,0,2,0,0,0
LSXMK,SMART,USD,2,0,0,2,0,0,0
ORGO,SMART,USD,2,0,0,2,0,0,0
CENTA,SMART,USD,2,0,0,2,0,0,0
CAT,SMART,USD,2,0,0,2,0,0,0
TCRR,SMART,USD,2,0,0,2,0,0,0
CME,SMART,USD,2,0,0,2,0,0,0
CAKE,SMART,USD,2,0,0,2,0,0,0
ARLO,SMART,USD,2,0,0,2,0,0,0
HRL,SMART,USD,2,0,0,2,0,0,0
ALLE,SMART,USD,2,0,0,2,0,0,0
ROST,SMART,USD,2,0,0,2,0,0,0
ULTA,SMART,USD,2,0,0,2,0,0,0
SXT,SMART,USD,2,0,0,2,0,0,0
FRO,SMART,USD,2,0,0,2,0,0,0
HOLX,SMART,USD,2,0,0,2,0,0,0
NNVC,SMART,USD,2,0,0,2,0,0,0
OMC,SMART,USD,2,0,0,2,0,0,0
SITM,SMART,USD,2,0,0,2,0,0,0
DVAX,SMART,USD,2,0,0,2,0,0,0
POWW,SMART,USD,2,0,0,2,0,0,0
DADA,SMART,USD,2,0,0,2,0,0,0
AMRC,SMART,USD,2,0,0,2,0,0,0
LC,SMART,USD,2,0,0,2,0,0,0
IFF,SMART,USD,2,0,0,2,0,0,0
GTLS,SMART,USD,2,0,0,2,0,0,0
GPRE,SMART,USD,2,0,0,2,0,0,0
ATVI,SMART,USD,2,0,0,2,0,0,0
RLGY,SMART,USD,2,0,0,2,0,0,0
SSD,SMART,USD,2,0,0,2,0,0,0
BFAM,SMART,USD,2,0,0,2,0,0,0
UUU,SMART,USD,2,0,0,2,0,0,0
REGI,SMART,USD,2,0,0,2,0,0,0
IMUX,SMART,USD,2,0,0,2,0,0,0
MEDS,SMART,USD,2,0,0,2,0,0,0
UHAL,SMART,USD,2,0,0,2,0,0,0
ZI,SMART,USD,2,0,0,2,0,0,0
RIDE,SMART,USD,2,0,0,2,0,0,0
WNC,SMART,USD,2,0,0,2,0,0,0
VEEV,SMART,USD,2,0,0,2,0,0,0
AA,SMART,USD,2,0,0,2,0,0,0
KXIN,SMART,USD,2,0,0,2,0,0,0
XLRN,SMART,USD,2,0,0,2,0,0,0
HIHO,SMART,USD,2,0,0,2,0,0,0
OSW,SMART,USD,2,0,0,2,0,0,0
WATT,SMART,USD,2,0,0,2,0,0,0
EQOS,SMART,USD,2,0,0,2,0,0,0
DM,SMART,USD,2,0,0,2,0,0,0
BEN,SMART,USD,2,0,0,2,0,0,0
CDK,SMART,USD,2,0,0,2,0,0,0
VTOL,SMART,USD,2,0,0,2,0,0,0
UEC,SMART,USD,2,0,0,2,0,0,0
LQDT,SMART,USD,2,0,0,2,0,0,0
AMN,SMART,USD,2,0,0,2,0,0,0
CADE,SMART,USD,2,0,0,2,0,0,0
MEG,SMART,USD,2,0,0,2,0,0,0
HRI,SMART,USD,2,0,0,2,0,0,0
FOCS,SMART,USD,2,0,0,2,0,0,0
MDIA,SMART,USD,2,0,0,2,0,0,0
PFMT,SMART,USD,2,0,0,2,0,0,0
JCS,SMART,USD,2,0,0,2,0,0,0
TER,SMART,USD,1,0,0,0,1,0,0
